NR,314,200,1006,29337784212,-1,-75.0097,40.0393,1000,8,1,1767601167,1767724926,0
NR,314,200,1006,29337734164,-1,-75.0097,40.0393,1000,8,1,1767601167,1767724926,0
NR,314,200,1006,29337962122,-1,-75.0036,40.0427,1000,16,1,1767601177,1767724926,0
NR,314,200,1006,29337965322,-1,-74.9862,40.0528,1000,6,1,1767601227,1767724926,0
NR,314,200,1034,28800000394,-1,-74.9765,40.0606,1000,6,1,1767601257,1767724926,0
NR,314,200,1034,28800002058,-1,-74.9724,40.0624,1000,6,1,1767601267,1767724926,0
NR,314,200,1034,28800000138,-1,-74.9037,40.094,1000,7,1,1767601407,1767724926,0
NR,314,200,1034,28800001290,-1,-74.8979,40.0948,1000,11,1,1767601417,1767724926,0
NR,314,200,1034,28800006410,-1,-74.8134,40.1435,1000,13,1,1767601587,1767724928,0
NR,314,200,1520,36608133642,-1,-77.4496,37.6104,1000,11,1,1771315653,1771586965,0
NR,314,200,1520,36608132746,-1,-77.4545,37.6065,1000,6,1,1771315693,1771586965,0
NR,314,200,1520,36608132874,-1,-77.4579,37.6028,1000,15,1,1771315703,1771587001,0
NR,314,200,1520,36608135946,-1,-77.4662,37.597,1000,3,1,1771315763,1771587001,0
NR,314,200,1520,36608131722,-1,-77.4744,37.5799,1000,6,1,1771315873,1771587002,0
NR,314,20,1835009,60990434,-1,-80.7003,35.3976,1000,6,1,1771340235,1771587070,0
NR,314,200,2010,5235218580,-1,-81.2378,32.1101,1000,6,1,1771418681,1771587172,0
NR,314,200,2010,5235218836,-1,-81.2374,32.1053,1000,11,1,1771418691,1771587172,0
NR,314,20,1182638,1921600848,-1,-80.6893,28.079,1000,11,1,1771531899,1771587632,0
NR,314,20,1182638,1921600592,-1,-80.6923,28.079,1000,7,1,1771531909,1771587632,0
NR,314,20,1182638,1921600528,-1,-80.6988,28.0786,1000,12,1,1771532009,1772325833,0
NR,314,20,1076244,5522449459,-1,-80.6995,28.0785,1000,2,1,1771534075,1772325833,0
NR,314,20,1182638,1921600512,-1,-80.6994,28.0786,1000,4,1,1771536315,1772325833,0
NR,314,200,1520,36608135956,-1,-77.4664,37.5965,1000,6,1,1771315762,1771587392,0
NR,314,20,1835009,60992818,-1,-80.6016,35.4483,1000,6,1,1771339894,1771587438,0
